,0,1
0,4.395804034944134,16.298288356673062
1,1.9899644933405358,7.963898415329214
2,0.9973422306905,6.259540282696812
3,5.641994740159814,20.167468658309204
4,8.08788236333848,26.496690888669566
5,8.953690109732982,29.074398108168488
6,4.344050602449997,15.625076987841478
7,5.610704632865199,18.569260834050265
8,0.9648475942336421,6.203664558167569
9,3.239135898197935,11.24589810307591
10,3.9061262779108707,14.727986193603938
11,6.666956881743131,21.398434473151024
12,6.040161491793255,20.546393992560997
13,1.2384578698725002,5.157049066365552
14,6.227130158575813,20.836842434224685
15,6.9598655237681175,22.034374177823313
16,3.7836840640285674,13.721316016245938
17,7.152238809620823,23.205666106232922
18,7.396324050959472,24.901557024936245
19,7.0236858210031325,23.526032434125554
20,1.161077706286714,6.138256779637304
21,3.332385515538742,12.026683606715208
22,1.3255586420946586,7.588448931133672
23,2.8499246371189857,12.212374610089276
24,2.2992369193334605,9.958263207477287
25,6.89165329754322,23.011132540598634
26,3.5235408961911583,11.565464056418794
27,1.9986556146002832,7.873213448970655
28,0.46180375701805665,2.934048497925008
29,6.083804859433513,20.104433690097824
30,2.0796288925439246,8.380362747030478
31,4.2124092598527785,14.71281677925703
32,3.5363294217423014,12.251212348786295
33,5.58128296402982,18.610794170862544
34,3.216226453582313,11.062353742966
35,0.2989963013093233,4.596056285756777
36,1.7915562736507273,7.543288735034902
37,4.587742261118511,16.566493429950533
38,5.0141978483799035,16.05677876606258
39,4.867176531657348,16.81900176920934
40,4.829526388725319,16.275366647064807
41,9.318171963723515,30.13410746724172
42,7.2178040399971,21.870172880150594
43,7.459944739179613,24.73907289330699
44,1.5149638030551138,6.36998209044351
45,8.493285522201997,28.18912538126401
46,7.403520726460259,22.850071260192546
47,5.3074566283053,18.53221262628039
48,7.50669014407035,26.796019849877943
49,2.0392162401838885,9.102223630744385
50,0.9973843153258699,3.3816889451377685
51,1.3393968292466474,7.013801117084603
52,3.8382700475983054,13.934046936291097
53,5.271164697232601,18.43600846115709
54,9.772251233121104,31.443997961773654
55,4.026261681437807,14.44017951753617
56,3.0306134573912678,10.461621403232442
57,6.529309104649313,20.36211311606673
58,1.7088607720558746,7.5055016942978074
59,1.9527769260682237,6.376279171673566
60,7.833606696102164,26.05698413041189
61,4.501015785624377,15.898043202081851
62,0.3826017219866984,1.61924676211307
63,0.6610669741178354,3.8085687686029286
64,7.762003250103778,24.769594270580427
65,9.531509981086977,30.173219691470756
66,8.580117750463664,27.044428500330987
67,0.11018323401727703,3.2577015768119306
68,0.8364129391975383,4.380877908727338
69,6.454437689817652,20.943987827133753
70,5.932289773908041,19.68088011277562
71,9.440063861913861,29.620766208551117
72,5.247176363259793,17.427250433153144
73,2.147217763287468,6.515246703934521
74,6.708897422850393,24.329564827710023
75,1.0192794067584676,4.93396050660973
76,7.132300143773403,23.03965506736769
77,1.1006089358239668,5.329812900354595
78,7.021975651661928,22.354680193545146
79,5.851322337060556,18.66959801397095
80,1.6474409500451326,7.603803127428225
81,4.727679373890876,16.84408286882593
